instance	medium	srr	cov	arm	log2ptr	est_cov	growth_rate
20260913	M24	SRR11558960	10	C_relaxed	0.6131	7.6071	0.4648
20260913	M22	SRR11558963	10	A	0.7490779474	8.357499519	0.4892
20260913	M22	SRR11558963	10	B	0.7736249122	8.357499519	0.4892
20260913	M22	SRR11558963	10	E	0.754349821	7.667811465	0.4892
20260913	M22	SRR11558963	10	C_default	0.6171	7.1662	0.4892
20260913	M22	SRR11558963	10	C_relaxed	0.6171	7.1662	0.4892
20260913	M23	SRR11558964	10	A	0.5795198745	8.232588202	0.4770
20260913	M23	SRR11558964	10	B	0.5960418929	8.232588202	0.4770
20260913	M23	SRR11558964	10	E	0.5860858455	7.782233092	0.4770
20260913	M23	SRR11558964	10	C_default	0.5489	7.6433	0.4770
20260913	M23	SRR11558964	10	C_relaxed	0.5489	7.6433	0.4770
20260913	M19	SRR11558965	10	A	0.7892325446	7.590105567	0.5776
20260913	M19	SRR11558965	10	B	1.056700668	7.590105567	0.5776
20260913	M19	SRR11558965	10	E	0.9747951139	7.128978618	0.5776
20260913	M19	SRR11558965	10	C_default	0.8307	6.4829	0.5776
20260913	M19	SRR11558965	10	C_relaxed	0.8307	6.4829	0.5776
20260913	M18	SRR11558969	10	A	0.8611593049	8.272330269	0.7413
20260913	M18	SRR11558969	10	B	0.868554024	8.272330269	0.7413
20260913	M18	SRR11558969	10	E	0.8941056347	7.776269741	0.7413
20260913	M18	SRR11558969	10	C_default	0.8167	7.3060	0.7413
20260913	M18	SRR11558969	10	C_relaxed	0.8167	7.3060	0.7413
20260913	M17	SRR11558970	10	A	0.7310947381	8.61695588	0.7440
20260913	M17	SRR11558970	10	B	0.9015384255	8.61695588	0.7440
20260913	M17	SRR11558970	10	E	0.7584492408	8.22355943	0.7440
20260913	M17	SRR11558970	10	C_default	0.6318	7.1203	0.7440
20260913	M17	SRR11558970	10	C_relaxed	0.6318	7.1203	0.7440
20260913	M13	SRR11558973	10	A	0.9467000793	8.24749981	0.8612
20260913	M13	SRR11558973	10	B	0.9642313668	8.24749981	0.8612
20260913	M13	SRR11558973	10	E	0.961199393	7.711902706	0.8612
20260913	M13	SRR11558973	10	C_default	0.8844	7.1820	0.8612
20260913	M13	SRR11558973	10	C_relaxed	0.8844	7.1820	0.8612
20260913	M12	SRR11558976	10	A	1.239114502	8.347010967	1.0220
20260913	M12	SRR11558976	10	B	1.268111114	8.347010967	1.0220
20260913	M12	SRR11558976	10	E	1.211407564	7.687825781	1.0220
20260913	M12	SRR11558976	10	C_default	1.1504	6.6949	1.0220
20260913	M12	SRR11558976	10	C_relaxed	1.1504	6.6949	1.0220
20260913	M1	SRR11558977	10	A	1.774850595	8.19054749	1.7207
20260913	M1	SRR11558977	10	B	1.786369972	8.19054749	1.7207
20260913	M1	SRR11558977	10	E	1.796123697	7.545352348	1.7207
20260913	M1	SRR11558977	10	C_default	1.6733	6.9176	1.7207
20260913	M1	SRR11558977	10	C_relaxed	1.6733	6.9176	1.7207
20260913	M10	SRR11558980	10	A	1.191069704	8.190524483	1.1500
20260913	M10	SRR11558980	10	B	1.178944882	8.190524483	1.1500
20260913	M10	SRR11558980	10	E	1.22539891	7.47409598	1.1500
20260913	M10	SRR11558980	10	C_default	1.0616	7.1508	1.1500
20260913	M10	SRR11558980	10	C_relaxed	1.0616	7.1508	1.1500
20260913	M4	SRR11558983	10	A	1.580771921	8.716419286	1.3718
20260913	M4	SRR11558983	10	B	1.546048669	8.716419286	1.3718
20260913	M4	SRR11558983	10	E	1.558813992	7.94662628	1.3718
20260913	M4	SRR11558983	10	C_default	1.3987	6.5973	1.3718
20260913	M4	SRR11558983	10	C_relaxed	1.3987	6.5973	1.3718
