genome	gc	mode	ptr	rep	depth	log2ptr	note	out
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	1	1.0000	1.8137	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	1	2.0000	1.9588	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	1	5.0000	1.9750	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	2	0.5000	1.5202	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	2	1.0000	1.6110	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	2	2.0000	1.9652	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k16	2.0000	2	5.0000	1.9805	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k16__g05_Staphylococcus_aureus__ptr2.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	1	0.5000	0.3646	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	1	1.0000	0.3789	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	1	2.0000	0.6102	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	1	5.0000	0.5422	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	2	0.5000	0.2330	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	2	1.0000	0.3220	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	2	2.0000	0.4937	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	0.5000	2	5.0000	0.4804	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr0.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	1	0.5000	0.7052	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	1	1.0000	1.0127	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	1	2.0000	0.8451	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	1	5.0000	0.9376	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	2	0.5000	0.7683	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	2	1.0000	1.2646	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	2	2.0000	0.8824	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.0000	2	5.0000	0.9770	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	1	0.5000	1.2677	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	1	1.0000	1.2181	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	1	2.0000	1.2807	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	1	5.0000	1.5135	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	2	0.5000	1.2001	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	2	1.0000	1.3742	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	2	2.0000	1.3748	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	1.5000	2	5.0000	1.4522	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr1.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	1	0.5000	1.7046	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	1	1.0000	1.8908	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	1	2.0000	2.0196	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	1	5.0000	1.9490	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	2	0.5000	1.9907	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	2	1.0000	1.6963	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	2	2.0000	1.9215	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k2	2.0000	2	5.0000	2.0020	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k2__g05_Staphylococcus_aureus__ptr2.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	1	0.5000		nan	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	1	1.0000	0.5285	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	1	2.0000	0.5680	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	1	5.0000	0.5352	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	2	0.5000	0.2106	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	2	1.0000	0.3964	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	2	2.0000	0.4507	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	0.5000	2	5.0000	0.4713	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr0.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	1	0.5000	0.7210	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	1	1.0000	0.9248	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	1	2.0000	0.8393	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	1	5.0000	0.9494	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	2	0.5000	0.9972	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	2	1.0000	1.0982	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	2	2.0000	0.8843	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.0000	2	5.0000	0.9980	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	1	0.5000	1.3177	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	1	1.0000	1.2563	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	1	2.0000	1.2784	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	1	5.0000	1.5167	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	2	0.5000	1.0542	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	2	1.0000	1.1896	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	2	2.0000	1.3801	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	1.5000	2	5.0000	1.4576	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr1.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	1	0.5000	1.6486	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	1	1.0000	1.7354	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	1	2.0000	2.0071	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	1	5.0000	1.9715	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	2	0.5000	1.9808	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	2	1.0000	1.7388	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	2	2.0000	1.9262	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k4	2.0000	2	5.0000	1.9907	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k4__g05_Staphylococcus_aureus__ptr2.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	1	0.5000	0.2582	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	1	1.0000	0.5813	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	1	2.0000	0.5109	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	1	5.0000	0.5093	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	2	0.5000	0.3965	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	2	1.0000	0.4143	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	2	2.0000	0.3841	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	0.5000	2	5.0000	0.4455	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr0.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	1	0.5000	0.7937	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	1	1.0000	0.7979	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	1	2.0000	0.8123	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	1	5.0000	0.9481	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	2	0.5000	0.5597	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	2	1.0000	0.8935	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	2	2.0000	0.8576	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.0000	2	5.0000	1.0080	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	1	0.5000	1.3240	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	1	1.0000	1.2683	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	1	2.0000	1.2459	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	1	5.0000	1.5242	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	2	0.5000	0.9782	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	2	1.0000	1.1814	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	2	2.0000	1.3459	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	1.5000	2	5.0000	1.4512	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr1.5__r2__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	1	0.5000	1.4399	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r1__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	1	1.0000	1.8110	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r1__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	1	2.0000	1.9852	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r1__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	1	5.0000	1.9715	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r1__5.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	2	0.5000	1.6487	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r2__0.5x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	2	1.0000	1.7181	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r2__1.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	2	2.0000	1.9328	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r2__2.0x
g05_Staphylococcus_aureus	33.0000	A_k8	2.0000	2	5.0000	1.9843	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/A_k8__g05_Staphylococcus_aureus__ptr2.0__r2__5.0x
g05_Staphylococcus_aureus	33.0000	E_s162	0.5000	1	0.5000	0.5026	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/E_s162__g05_Staphylococcus_aureus__ptr0.5__r1__0.5x
g05_Staphylococcus_aureus	33.0000	E_s162	0.5000	1	1.0000	0.3842	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/E_s162__g05_Staphylococcus_aureus__ptr0.5__r1__1.0x
g05_Staphylococcus_aureus	33.0000	E_s162	0.5000	1	2.0000	0.4952	ok	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/F2/out/g05_Staphylococcus_aureus/E_s162__g05_Staphylococcus_aureus__ptr0.5__r1__2.0x
